review_id,item_id,category,brand,user_id,size_ordered,user_height_cm,user_weight_kg,user_body_type,fit_feedback,review_text,rating,returned,return_reason
REV-006275,TOP-307,Top,HRX,USR-9980,L,160.3,71.0,Regular,Small,"I usually wear L, but this was way too snug. Very constricting waistline. Cropped shorter than expected for tall frames.",2,1,Fit
REV-006276,JNS-208,Jeans,Wrogn,USR-3252,S,166.0,47.2,Pear,Large,"Had to return size S because it was much too big. Fits very comfortably around the waist. Great length, falls just right.",2,1,Quality
REV-006277,DRS-110,Dress,Dressberry,USR-6650,M,166.1,70.3,Petite,Small,Ordered size M but this definitely runs small. Waist was noticeably smaller than standard sizing. Length was somewhat brief.,1,1,Fit
REV-006278,ETH-401,Ethnic,Libas,USR-8534,XS,159.5,44.6,Athletic,Fit,"Matches the size chart accurately, so comfortable. Watch out after washing, might shrink slightly. Length is quite long, might need tailoring.",5,0,None
REV-006279,DRS-104,Dress,Taavi,USR-8576,M,162.6,61.2,Athletic,Fit,"Size M fits like a glove! True to size. Plenty of room around the waist. Watch out after washing, might shrink slightly.",5,0,None
REV-006280,DRS-108,Dress,Mango,USR-1318,XS,154.9,42.4,Petite,Small,"Ordered size XS but this definitely runs small. Too long for my height, dragged on the floor without heels. Waist was noticeably smaller than standard sizing.",3,0,None
REV-006281,TOP-308,Top,Dressberry,USR-6570,L,161.9,58.5,Hourglass,Large,"Ordered my usual size L and it was swimming on me. Great length, falls just right. Rigid material with no give whatsoever.",3,1,Fit
REV-006282,DRS-109,Dress,Roadster,USR-8905,M,159.7,58.3,Regular,Fit,"Size M fits like a glove! True to size. Loose at the bust and chest armholes. Great length, falls just right.",4,0,None
REV-006283,JNS-209,Jeans,Mast & Harbour,USR-8305,M,155.0,51.8,Hourglass,Large,"Definitely oversized cut, consider sizing down. A bit longer than pictured on the model. Waist is roomy and relaxed.",3,1,Fit
REV-006284,TOP-310,Top,Roadster,USR-4260,S,166.1,60.4,Athletic,Fit,"Matches the size chart accurately, so comfortable. Loose at the bust and chest armholes. Length was somewhat brief.",5,0,None
REV-006285,ETH-410,Ethnic,Anouk,USR-2204,M,151.1,48.9,Petite,Large,"Ordered my usual size M and it was swimming on me. Too long for my height, dragged on the floor without heels. Watch out after washing, might shrink slightly.",1,0,None
REV-006286,ETH-403,Ethnic,W for Woman,USR-5126,M,155.2,58.3,Pear,Fit,"Size M fits like a glove! True to size. Fits very comfortably around the waist. Watch out after washing, might shrink slightly.",5,0,None
REV-006287,DRS-108,Dress,Mango,USR-1824,S,164.7,45.8,Regular,Fit,"Perfect fit right out of the package. Too long for my height, dragged on the floor without heels. Waist was noticeably smaller than standard sizing.",5,0,None
REV-006288,JNS-205,Jeans,Dressberry,USR-4292,XS,167.7,53.3,Athletic,Fit,"Matches the size chart accurately, so comfortable. Very constricting waistline.",4,0,None
REV-006289,JNS-208,Jeans,Wrogn,USR-6224,L,173.1,69.0,Hourglass,Large,"Ordered my usual size L and it was swimming on me. Waist is roomy and relaxed. Great length, falls just right.",2,1,Fit
REV-006290,ETH-410,Ethnic,Anouk,USR-5392,XS,154.0,44.7,Regular,Fit,"Size XS fits like a glove! True to size. Length is quite long, might need tailoring. Chest and shoulder seams align nicely.",5,1,Not as pictured
REV-006291,JNS-209,Jeans,Mast & Harbour,USR-4690,S,164.9,59.0,Hourglass,Fit,Perfect fit right out of the package.,4,0,None
REV-006292,ETH-408,Ethnic,Libas,USR-4414,XL,161.8,76.8,Regular,Small,"Beautiful piece, but sizing is off and it runs tight. Waist was noticeably smaller than standard sizing. Fabric has zero stretch and is quite stiff.",1,1,Quality
REV-006293,DRS-104,Dress,Taavi,USR-8349,L,157.7,58.3,Hourglass,Large,"Definitely oversized cut, consider sizing down. Plenty of room around the waist. Watch out after washing, might shrink slightly.",3,0,None
REV-006294,ETH-406,Ethnic,Anouk,USR-3959,L,172.2,71.8,Regular,Fit,Absolutely love the fit of size L. Rigid material with no give whatsoever. Waist was noticeably smaller than standard sizing.,5,1,Not as pictured
REV-006295,JNS-212,Jeans,Mango,USR-5355,M,151.6,57.7,Petite,Large,Had to return size M because it was much too big. A bit longer than pictured on the model.,2,1,Fit
REV-006296,ETH-401,Ethnic,Libas,USR-2547,XL,154.6,68.2,Pear,Fit,"Perfect fit right out of the package. Fits very comfortably around the waist. Watch out after washing, might shrink slightly.",5,0,None
REV-006297,JNS-204,Jeans,HRX,USR-6849,XL,156.9,84.9,Athletic,Fit,Absolutely love the fit of size XL. Super stretchy and forgiving material. Fits very comfortably around the waist.,5,0,None
REV-006298,ETH-409,Ethnic,Taavi,USR-3327,S,172.5,60.0,Athletic,Fit,"Absolutely love the fit of size S. Fabric has zero stretch and is quite stiff. Length is quite long, might need tailoring.",3,0,None
REV-006299,DRS-107,Dress,Mast & Harbour,USR-6286,L,162.6,68.9,Pear,Large,"Had to return size L because it was much too big. Watch out after washing, might shrink slightly. Chest and shoulder seams align nicely.",3,0,None
REV-006300,JNS-209,Jeans,Mast & Harbour,USR-7934,S,167.8,70.1,Athletic,Small,Ordered size S but this definitely runs small. Very constricting waistline.,2,1,Quality
REV-006301,TOP-313,Top,Taavi,USR-5786,M,171.0,66.5,Regular,Large,"Ordered my usual size M and it was swimming on me. Great length, falls just right. Fits very comfortably around the waist.",2,1,Fit
REV-006302,ETH-411,Ethnic,W for Woman,USR-7356,S,160.0,56.0,Athletic,Fit,"Size S fits like a glove! True to size. Great length, falls just right. Watch out after washing, might shrink slightly.",5,0,None
REV-006303,TOP-304,Top,HRX,USR-8114,M,168.3,69.7,Hourglass,Large,"Definitely oversized cut, consider sizing down. Love the comfortable stretch in this fabric. Plenty of room around the waist.",1,0,None
REV-006304,JNS-202,Jeans,Mango,USR-5642,L,164.5,70.9,Pear,Fit,"Size L fits like a glove! True to size. Too long for my height, dragged on the floor without heels. Rigid material with no give whatsoever.",4,0,None
REV-006305,DRS-111,Dress,Anouk,USR-7486,S,148.6,53.8,Pear,Fit,"Size S fits like a glove! True to size. Rigid material with no give whatsoever. Too long for my height, dragged on the floor without heels.",3,1,Quality
REV-006306,TOP-305,Top,Mango,USR-4081,XL,164.0,79.4,Hourglass,Fit,Absolutely love the fit of size XL. Runs small at bust for anyone with curves.,5,0,None
REV-006307,ETH-406,Ethnic,Anouk,USR-4296,M,152.1,67.4,Petite,Small,"Felt very suffocating in size M, recommend sizing up. Runs small at bust for anyone with curves. Too long for my height, dragged on the floor without heels.",2,1,Fit
REV-006308,JNS-208,Jeans,Wrogn,USR-7511,M,163.0,66.6,Regular,Fit,"Matches the size chart accurately, so comfortable.",5,0,None
REV-006309,TOP-309,Top,Mango,USR-4211,M,173.9,76.6,Hourglass,Small,Ordered size M but this definitely runs small. Way too tight across the bust and chest. Fits very comfortably around the waist.,4,1,Quality
REV-006310,JNS-212,Jeans,Mango,USR-3680,M,165.2,65.8,Athletic,Fit,"Size M fits like a glove! True to size. Fits very comfortably around the waist. Length is quite long, might need tailoring.",4,0,None
REV-006311,ETH-409,Ethnic,Taavi,USR-2888,M,159.2,58.5,Hourglass,Large,"Runs on the larger side, felt baggy and loose. A bit longer than pictured on the model. Gaped at the waist quite a bit.",4,1,Quality
REV-006312,TOP-304,Top,HRX,USR-6038,M,157.6,57.2,Regular,Fit,"Matches the size chart accurately, so comfortable. Love the comfortable stretch in this fabric.",3,1,Quality
REV-006313,JNS-206,Jeans,Mast & Harbour,USR-3001,M,146.6,53.4,Regular,Fit,Perfect fit right out of the package. A bit longer than pictured on the model.,4,0,None
REV-006314,DRS-112,Dress,Mast & Harbour,USR-4198,XS,161.7,57.3,Regular,Small,"Beautiful piece, but sizing is off and it runs tight. Fits very comfortably around the waist. Tight across the shoulders and chest area.",1,1,Fit
REV-006315,TOP-313,Top,Taavi,USR-8911,XS,164.0,47.7,Athletic,Small,"Felt very suffocating in size XS, recommend sizing up. Fabric has zero stretch and is quite stiff. Extremely tight around waist with almost no give.",1,0,None
REV-006316,TOP-306,Top,Mast & Harbour,USR-7791,S,175.6,70.3,Athletic,Fit,Size S fits like a glove! True to size. Cropped shorter than expected for tall frames. Fabric has zero stretch and is quite stiff.,5,0,None
REV-006317,JNS-205,Jeans,Dressberry,USR-2418,M,161.5,50.9,Regular,Fit,Perfect fit right out of the package. The waistband dug right into my sides.,5,0,None
REV-006318,JNS-201,Jeans,Roadster,USR-6701,L,162.7,75.3,Hourglass,Small,"Beautiful piece, but sizing is off and it runs tight. Great length, falls just right. Waist was noticeably smaller than standard sizing.",4,1,Fit
REV-006319,TOP-310,Top,Roadster,USR-7933,XL,169.5,76.0,Athletic,Large,Ordered my usual size XL and it was swimming on me. Cropped shorter than expected for tall frames. Loose at the bust and chest armholes.,3,1,Fit
REV-006320,TOP-304,Top,HRX,USR-2275,S,166.2,60.3,Petite,Fit,Perfect fit right out of the package. Chest and shoulder seams align nicely. Love the comfortable stretch in this fabric.,4,1,Not as pictured
REV-006321,TOP-302,Top,Wrogn,USR-7052,S,152.6,52.3,Petite,Fit,Perfect fit right out of the package. Plenty of room around the waist. Loose at the bust and chest armholes.,5,0,None
REV-006322,DRS-111,Dress,Anouk,USR-3931,L,160.9,70.4,Athletic,Fit,"Size L fits like a glove! True to size. Length is quite long, might need tailoring. Fabric has zero stretch and is quite stiff.",5,0,None
REV-006323,DRS-104,Dress,Taavi,USR-4720,XL,164.6,79.5,Athletic,Small,"I usually wear XL, but this was way too snug. Watch out after washing, might shrink slightly. Extremely tight around waist with almost no give.",2,1,Not as pictured
REV-006324,ETH-412,Ethnic,Libas,USR-5012,S,170.6,62.5,Petite,Fit,"Size S fits like a glove! True to size. Too long for my height, dragged on the floor without heels. Rigid material with no give whatsoever.",4,0,None
REV-006325,DRS-101,Dress,Mango,USR-5211,M,150.3,64.3,Regular,Small,"Ordered size M but this definitely runs small. Way too tight across the bust and chest. Too long for my height, dragged on the floor without heels.",3,1,Fit
REV-006326,JNS-206,Jeans,Mast & Harbour,USR-3452,XS,171.7,53.1,Regular,Large,"Runs on the larger side, felt baggy and loose. Length is quite long, might need tailoring.",1,0,None
REV-006327,JNS-210,Jeans,Dressberry,USR-9762,S,172.8,73.6,Hourglass,Small,"I usually wear S, but this was way too snug. Fits very comfortably around the waist. Great length, falls just right.",3,1,Fit
REV-006328,TOP-304,Top,HRX,USR-3937,XL,163.6,78.5,Athletic,Fit,Absolutely love the fit of size XL. Chest and shoulder seams align nicely. Super stretchy and forgiving material.,4,0,None
REV-006329,ETH-403,Ethnic,W for Woman,USR-6620,L,171.6,75.6,Regular,Fit,"Matches the size chart accurately, so comfortable. Rigid material with no give whatsoever. Fits very comfortably around the waist.",5,0,None
REV-006330,TOP-313,Top,Taavi,USR-3816,L,165.7,70.1,Regular,Fit,Perfect fit right out of the package. Fits very comfortably around the waist. Rigid material with no give whatsoever.,4,0,None
REV-006331,TOP-306,Top,Mast & Harbour,USR-8907,M,159.8,58.7,Pear,Large,"Runs on the larger side, felt baggy and loose. Great length, falls just right. Rigid material with no give whatsoever.",3,0,None
REV-006332,TOP-308,Top,Dressberry,USR-5806,S,156.4,53.6,Regular,Fit,"Matches the size chart accurately, so comfortable. Fabric has zero stretch and is quite stiff. Great length, falls just right.",1,0,None
REV-006333,ETH-412,Ethnic,Libas,USR-5249,S,160.0,53.2,Pear,Small,"I usually wear S, but this was way too snug. Waist was noticeably smaller than standard sizing. Watch out after washing, might shrink slightly.",2,1,Fit
REV-006334,JNS-206,Jeans,Mast & Harbour,USR-9742,S,163.4,58.7,Regular,Fit,"Size S fits like a glove! True to size. Length is quite long, might need tailoring.",3,0,None
REV-006335,TOP-308,Top,Dressberry,USR-7334,XS,165.9,46.9,Regular,Small,"Felt very suffocating in size XS, recommend sizing up. The waistband dug right into my sides. Watch out after washing, might shrink slightly.",4,1,Fit
REV-006336,ETH-413,Ethnic,Taavi,USR-6273,L,161.7,62.0,Regular,Large,Had to return size L because it was much too big. Rigid material with no give whatsoever. Gaped at the waist quite a bit.,1,0,None
REV-006337,DRS-104,Dress,Taavi,USR-5414,M,160.4,58.0,Pear,Fit,"Matches the size chart accurately, so comfortable. Too long for my height, dragged on the floor without heels. Waist is roomy and relaxed.",2,0,None
REV-006338,JNS-205,Jeans,Dressberry,USR-7165,M,151.7,56.5,Petite,Fit,"Absolutely love the fit of size M. Extremely tight around waist with almost no give. Too long for my height, dragged on the floor without heels.",4,0,None
REV-006339,JNS-201,Jeans,Roadster,USR-2702,M,166.9,69.9,Regular,Small,"Felt very suffocating in size M, recommend sizing up. Very constricting waistline.",2,1,Fit
REV-006340,JNS-204,Jeans,HRX,USR-9845,M,169.6,68.9,Regular,Fit,"Perfect fit right out of the package. Super stretchy and forgiving material. Great length, falls just right.",5,0,None
REV-006341,ETH-408,Ethnic,Libas,USR-9274,L,165.8,65.4,Athletic,Large,"Runs on the larger side, felt baggy and loose. Fits very comfortably around the waist. Loose at the bust and chest armholes.",1,0,None
REV-006342,JNS-209,Jeans,Mast & Harbour,USR-4025,S,167.2,48.1,Regular,Large,Ordered my usual size S and it was swimming on me.,4,1,Fit
REV-006343,ETH-402,Ethnic,Anouk,USR-7566,XL,156.4,71.5,Petite,Fit,"Matches the size chart accurately, so comfortable. Runs small at bust for anyone with curves. Fabric has zero stretch and is quite stiff.",5,0,None
REV-006344,JNS-211,Jeans,Roadster,USR-4285,M,145.8,48.2,Regular,Large,"Had to return size M because it was much too big. Gaped at the waist quite a bit. Length is quite long, might need tailoring.",2,0,None
REV-006345,TOP-313,Top,Taavi,USR-1428,S,170.5,66.4,Pear,Small,"Felt very suffocating in size S, recommend sizing up. Extremely tight around waist with almost no give. Rigid material with no give whatsoever.",2,0,None
REV-006346,JNS-209,Jeans,Mast & Harbour,USR-4573,S,159.7,60.5,Hourglass,Small,"Beautiful piece, but sizing is off and it runs tight. Very constricting waistline. Great length, falls just right.",3,1,Fit
REV-006347,ETH-406,Ethnic,Anouk,USR-5905,S,160.1,59.8,Pear,Small,"I usually wear S, but this was way too snug. Rigid material with no give whatsoever. Tight across the shoulders and chest area.",2,1,Fit
REV-006348,JNS-209,Jeans,Mast & Harbour,USR-2957,XL,157.9,68.3,Hourglass,Fit,Perfect fit right out of the package.,4,0,None
REV-006349,DRS-106,Dress,Dressberry,USR-2530,L,172.2,67.3,Athletic,Large,Ordered my usual size L and it was swimming on me. Gaped at the waist quite a bit.,3,0,None
REV-006350,ETH-410,Ethnic,Anouk,USR-2689,S,153.1,49.7,Regular,Fit,Perfect fit right out of the package. Fits very comfortably around the waist. Fabric has zero stretch and is quite stiff.,4,0,None
REV-006351,DRS-111,Dress,Anouk,USR-5598,L,161.2,65.3,Pear,Fit,"Size L fits like a glove! True to size. Fabric has zero stretch and is quite stiff. Too long for my height, dragged on the floor without heels.",3,0,None
REV-006352,ETH-402,Ethnic,Anouk,USR-1396,S,155.6,49.1,Hourglass,Fit,Size S fits like a glove! True to size. A bit longer than pictured on the model. Buttons pulled open at the chest.,5,0,None
REV-006353,ETH-405,Ethnic,Libas,USR-1216,XL,166.0,73.7,Regular,Large,"Definitely oversized cut, consider sizing down. Gaped at the waist quite a bit. Loose at the bust and chest armholes.",1,1,Fit
REV-006354,TOP-301,Top,Roadster,USR-5764,XS,158.3,45.4,Hourglass,Large,"Ordered my usual size XS and it was swimming on me. Runs small at bust for anyone with curves. Great length, falls just right.",2,1,Fit
REV-006355,ETH-413,Ethnic,Taavi,USR-6625,L,184.8,89.4,Hourglass,Fit,Size L fits like a glove! True to size. Length was somewhat brief. Rigid material with no give whatsoever.,5,0,None
REV-006356,TOP-309,Top,Mango,USR-4676,M,160.7,68.4,Pear,Small,"Felt very suffocating in size M, recommend sizing up. Runs small at bust for anyone with curves. Rigid material with no give whatsoever.",3,1,Fit
REV-006357,TOP-304,Top,HRX,USR-3676,L,161.7,69.2,Hourglass,Fit,Perfect fit right out of the package. The fabric has amazing stretch and recovery.,5,0,None
REV-006358,JNS-205,Jeans,Dressberry,USR-8504,L,163.6,63.0,Regular,Fit,Size L fits like a glove! True to size. Very constricting waistline.,5,0,None
